GWNO	EVENT_ID_CNTY	EVENT_ID_NO_CNTY	EVENT_DATE	DAY	MONTH	YEAR	TIME_PRECISION	Event Type	Actor	ALLY_ACTOR_1	INTER1	ACTOR2	ALLY_ACTOR_2	INTER2	INTERACTION	COUNTRY	ADMIN1	ADMIN2	ADMIN3	LOCATION	LATITUDE	LONGITUDE	GEO_PRECIS	SOURCE	Notes	Fatalities
475	3740NIG           	61023	01 September 2012	1	9	2012	1	Battle-No change of territory	Police Forces of Nigeria (2010-)		1	Boko Haram		3	13	Nigeria	Borno	Marte		Marte	12.361130	13.824600	1	Vanguard	"Gunmen suspected to be members of the Boko Haram, weekend, stormed New Marte, Marte Local Government Area of Borno State, where they killed a Police Sergeant (names withheld), and two civilians. The group also burnt a police headquarters and a local church."	3
475	3743NIG           	61042	02 September 2012	2	9	2012	1	Violence against civilians	Boko Haram		3	Civilians (Nigeria)		7	37	Nigeria	Gombe	Akko		Sabon-Layne	10.289690	11.167288	1	The Nigeria Guardian	Boko Haram members detonated a bomb in the Sabon neighborhood of Gombe. No causalities confirmed. 	0
475	3742NIG           	61041	02 September 2012	2	9	2012	1	Violence against civilians	Boko Haram		3	Civilians (Nigeria)		7	37	Nigeria	Borno	Maidugur		Gwange	11.846441	13.160274	1	Vanguard	Suspected Boko Haram kills a man in Gwange Ward of the city. 	1
475	3744NIG           	61043	02 September 2012	2	9	2012	1	Violence against civilians	Boko Haram		3	Civilians (Nigeria)		7	37	Nigeria	Borno	Maidugur		Ummarari Ward	11.846441	13.160274	1	Vanguard	Suspected Boko Haram kills a man in Ummarari Ward of the city. 	1
475	3748NIG           	61077	03 September 2012	3	9	2012	1	Violence against civilians	Boko Haram		3	Civilians (Nigeria)		7	37	Nigeria	Borno	Maidugur		Sulimanti Ward	11.846441	13.160274	1	Vanguard	"A local government secretary of Bama Council area of Borno state, and his friend, a university lecturer were shot dead by gunmen suspected to be Boko Haram in the same area where six people were shot and killed by the same group on Saturday. "	2
475	3746NIG           	61075	03 September 2012	3	9	2012	1	Battle-No change of territory	Police Forces of Nigeria (2010-)		1	Unidentified Armed Group (Nigeria)		3	13	Nigeria	Yobe	Damaturu		Gashua Road	11.747000	11.960800	2	Daily Trust	"Unidentified men attempt to attack three police vehicles with explosives, but are unsuccessful."	0
475	3747NIG           	61076	03 September 2012	3	9	2012	1	Riots/Protests	Protesters (Nigeria)		6			0	60	Nigeria	Lagos	Surulere		Mushin Ajina Market	6.526262	3.357141	1	Nigeria Guardian	A group protests the planned destruction of a open-air market.	0
475	3745NIG           	61074	03 September 2012	3	9	2012	1	Violence against civilians	Unidentified Armed Group (Nigeria)		3	Civilians (Nigeria)	PDP: People's Democratic Party	7	37	Nigeria	Yobe	Damaturu		Abasha	11.747000	11.960800	1	Daily Trust	Unknown gunmen burnt the personal house of Damaturu local government PDP chairman Alhaji Audu	0
475	3750NIG           	61106	04 September 2012	4	9	2012	1	Non-violent activity by a conflict actor	Boko Haram		3			0	30	Nigeria	Bauchi	Bauchi		Gombe road	10.313441	9.843273	1	This Day Nigeria	Boko Haram carries out a series of coordinated attacked on telecommunications facilities in several areas. Two bombs failed to detonate in tow separate areas along Gombe road. 	0
475	3749NIG           	61105	04 September 2012	4	9	2012	1	Violence against civilians	Boko Haram		3	Civilians (Nigeria)		7	37	Nigeria	Bauchi	Bauchi		Games Village	10.313441	9.843273	1	This Day Nigeria	"Boko Haram carries out a series of coordinated attacked on telecommunications facilities in several areas. One is injured at this location, while several others ran for safety following the blast. "	0
475	3751NIG           	61107	04 September 2012	4	9	2012	1	Violence against civilians	Boko Haram		3	Civilians (Nigeria)	Igbo Ethnic Group (Nigeria)	7	37	Nigeria	Borno	Maidugur		Maiduguri	11.846441	13.160274	1	Vanguard	Men believed to be of Boko Haram attacked a home and killed four Igbos. It is unclear if the group was targeted because they were Igbos or if the attack was coincidental. 	4
475	3758NIG           	61134	05 September 2012	5	9	2012	1	Non-violent activity by a conflict actor	Boko Haram		3			0	30	Nigeria	Kano	Nassaraw		Kano	12.000120	8.528800	1	This Day Nigeria	"Men on motorbikes, believed to be Boko Haram, destroyed MTN and Airtel mobil phone telecommunication masts during the early morning hours. "	0
475	3752NIG           	61128	05 September 2012	5	9	2012	2	Violence against civilians	Boko Haram		3	Civilians (Nigeria)		7	37	Nigeria	Borno	Askira/U		Adam Kolo	10.657520	12.527680	1	This Day Nigeria	Boko Haram attack several telecommunication offices in a small geographic area. No report of injury or death. 	0
475	3756NIG           	61132	05 September 2012	5	9	2012	2	Violence against civilians	Boko Haram		3	Civilians (Nigeria)		7	37	Nigeria	Borno	Damboa		Dala	11.216670	13.116670	1	This Day Nigeria	Boko Haram attack several telecommunication offices in a small geographic area. No report of injury or death. 	0
475	3754NIG           	61130	05 September 2012	5	9	2012	2	Violence against civilians	Boko Haram		3	Civilians (Nigeria)		7	37	Nigeria	Borno	Konduga		Bayan	11.500000	13.000000	2	This Day Nigeria	Boko Haram attack several telecommunication offices in a small geographic area. No report of injury or death. 	0
475	3761NIG           	61137	05 September 2012	5	9	2012	2	Violence against civilians	Boko Haram		3	Civilians (Nigeria)		7	37	Nigeria	Borno	Konduga		Ngaranam	11.500000	13.000000	2	This Day Nigeria	Boko Haram attack several telecommunication offices in a small geographic area. No report of injury or death. 	0
475	3753NIG           	61129	05 September 2012	5	9	2012	2	Violence against civilians	Boko Haram		3	Civilians (Nigeria)		7	37	Nigeria	Yobe	Damaturu		along Potiskum Road	11.747000	11.960800	2	Nigeria Guardian	Suspected Boko Haram attacked two buildings housing the Ministry of Religious Affairs and the state's Pilgrims Welfare Commission (YPWC) located on Potiskum Road. There was no official confirmation of the casualty figures but hospital sources claimed that 16 bodies were brought to the facility by the police and the JTF. The attacked carried into the early hours of the following day. 	16
475	3757NIG           	61133	05 September 2012	5	9	2012	2	Violence against civilians	Boko Haram		3	Civilians (Nigeria)		7	37	Nigeria	Borno	Maidugur		Gwange	11.846441	13.160274	1	This Day Nigeria	Boko Haram attack several telecommunication offices in a small geographic area. No report of injury or death. 	0
475	3760NIG           	61136	05 September 2012	5	9	2012	1	Violence against civilians	Boko Haram		3	Civilians (Nigeria)		7	37	Nigeria	Borno	Maidugur		Maiduguri	11.846441	13.160274	1	This Day Nigeria	"Boko Haram set ablaze a telecommunications office in a coordinated effort to destroy much of the area's infrastructure. Sources revealed that the assailants, who were about 10 in number, stormed the telecommunications office around 2a.m. Wednesday and chased away the security men on duty before setting the building on fire."	0
475	3759NIG           	61135	05 September 2012	5	9	2012	2	Violence against civilians	Boko Haram		3	Civilians (Nigeria)		7	37	Nigeria	Borno	Jere		Limanti	11.871000	13.401710	1	This Day Nigeria	Boko Haram attack several telecommunication offices in a small geographic area. No report of injury or death. 	0
475	3755NIG           	61131	05 September 2012	5	9	2012	2	Violence against civilians	Boko Haram		3	Civilians (Nigeria)		7	37	Nigeria	Borno	Konduga		Bolori	11.882590	13.089010	1	This Day Nigeria	Boko Haram attack several telecommunication offices in a small geographic area. No report of injury or death. 	0
475	3763NIG           	61164	06 September 2012	6	9	2012	1	Violence against civilians	Boko Haram		3	Civilians (Nigeria)		7	37	Nigeria	Yobe	Damaturu		Damaturu	11.747000	11.960800	1	Nigeria Guardian	Boko Haram continuers their attacks on telecommunication offices. 	0
475	3764NIG           	61165	06 September 2012	6	9	2012	1	Battle-No change of territory	Military Forces of Nigeria (2010-)		1	Boko Haram		3	13	Nigeria	Borno	Maidugur		Gwange	11.846441	13.160274	1	Nigeria Guardian	An attack on a JTF patrol results in a counterattack and the death of seven Boko Haram attackers. 13 others arrested. 	7
475	3762NIG           	61163	06 September 2012	6	9	2012	1	Violence against civilians	Police Forces of Nigeria (2010-)	Military Forces of Nigeria (2010-)	1	Civilians (Nigeria)		7	17	Nigeria	Federal Capital Territory	Bwari		Abuja	9.080000	7.530000	1	United News of Bangladesh Limited	A journalist for the Nigeria Guardian claims to have been attacked by police and security forces for taking photographs of a cabinet minister's car stuck in mud. 	0
475	3765NIG           	61213	07 September 2012	7	9	2012	1	Violence against civilians	Boko Haram		3	Civilians (Nigeria)		7	37	Nigeria	Yobe	Damaturu		Ajari Ward	11.747000	11.960800	1	Nigeria Guardian	"Boko Haram's attacks on telecommunication offices continue, many buildings in the area set ablaze. "	0
475	3767NIG           	61215	07 September 2012	7	9	2012	1	Battle-No change of territory	Military Forces of Nigeria (2010-)		1	Boko Haram		3	13	Nigeria	Borno	Maidugur		Gwange	11.846441	13.160274	1	Xinhua News Agency	The Military's Operation Restore Order shoots and kills seven suspected members of Boko Haram and arrested 13 others during a raid operation. 	7
475	3768NIG           	61216	07 September 2012	7	9	2012	1	Riots/Protests	Protesters (Nigeria)		6			0	60	Nigeria	Lagos	Oshodi/Isolo		Murtala Mohammed Airport	6.577370	3.321160	1	Nigeria Guardian	Air Nigeria employees protest unpaid benefits at a major airport.	0
475	3766NIG           	61214	07 September 2012	7	9	2012	1	Violence against civilians	Unidentified Armed Group (Nigeria)		3	Civilians (Nigeria)	Labour Party	7	37	Nigeria	Anambra	AwkaSout		Awka	6.210090	7.074110	1	Nigeria Guardian	Unidentified gunmen disrupt a political meeting. 	0
475	3769NIG           	61252	09 September 2012	9	9	2012	1	Battle-No change of territory	Military Forces of Nigeria (2010-)		1	Boko Haram		3	13	Nigeria	Borno	Maidugur		Maiduguri	11.846441	13.160274	1	Cihan News Agency	Military officials kill seven suspected members of Boko Haram at a military checkpoint. 13 others arrested. No casualty was recorded on the part of the soldiers	7
475	3771NIG           	61280	10 September 2012	10	9	2012	1	Non-violent activity by a conflict actor	Military Forces of Nigeria (2010-)		1	Boko Haram		3	13	Nigeria	Niger	Lapai		Waka	8.866670	6.683330	1	Nigeria Guardian	"A JTF task force raid a Boko Haram hideout, arrest five members. "	0
475	3770NIG           	61279	10 September 2012	10	9	2012	1	Riots/Protests	Protesters (Nigeria)		6			0	60	Nigeria	Rivers	Port Harcourt		Port Harcourt	4.777423	7.013404	1	Nigeria Punch	House Assembly aides protest unpaid salaries. The group numbered in twenty. 	0
475	3773NIG           	61308	11 September 2012	11	9	2012	1	Non-violent activity by a conflict actor	Military Forces of Nigeria (2010-)		1	Boko Haram		3	13	Nigeria	Borno	Biu		Biu	10.612850	12.194580	1	Agence France Presse	Nigerian forces arrest 11 members of Boko Haram and recover weapons. 	0
475	3772NIG           	61307	11 September 2012	11	9	2012	1	Riots/Protests	Rioters (Nigeria)		5			0	50	Nigeria	Ondo	Akoko South-West		Adekunle Ajasin University	7.469600	5.736199	1	Nigeria Punch	Striking workers throw stones and raid the office of a university vice chancellor. The group was upset over the non-payment of allowances.	0
475	3776NIG           	61338	12 September 2012	12	9	2012	1	Battle-No change of territory	Police Forces of Nigeria (2010-)		1	Unidentified Armed Group (Nigeria)		3	13	Nigeria	Enugu	Enugu North		Enugu	6.440200	7.494300	1	Nigeria Punch	"Following a gunfight, the JTF arrested six suspects of a recent kidnapping of a university lecturer."	0
475	3774NIG           	61336	12 September 2012	12	9	2012	1	Riots/Protests	Protesters (Nigeria)		6			0	60	Nigeria	Ondo	Akoko South-West		Adekunle Ajasin University	7.469600	5.736199	1	Nigeria Punch	Employment of a university protest the non-payment of allowances. 	0
475	3775NIG           	61337	12 September 2012	12	9	2012	1	Riots/Protests	Protesters (Nigeria)		6			0	60	Nigeria	Ekiti	Irepodun/Ifelodun		Basiri	7.666670	5.250000	2	Nigeria Punch	Local government workers in Ekiti State protested against non-implementation of the new minimum wage in local government areas. 	0
475	3778NIG           	61368	13 September 2012	13	9	2012	1	Battle-No change of territory	Ijaw Ethnic Militia (Nigeria)		4	Police Forces of Nigeria (2007-2010)		1	14	Nigeria	Edo	Orhionmw		Ekpan	5.745937	5.902126	1	Vanguard	Ijaw youths attack a police station in violent protest over an attack by police on an ex-militant Ijaw commander earlier in the week. 	0
475	3777NIG           	61367	13 September 2012	13	9	2012	1	Riots/Protests	Protesters (Nigeria)	Cross River Internal Revenue Service	6			0	60	Nigeria	Cross River	Calabar		Calabar	4.951700	8.322000	1	Nigeria Punch	Employees of the state's internal revenue service protest the non-payment of taxes by shop owners. 	0
475	3780NIG           	61370	13 September 2012	13	9	2012	1	Riots/Protests	Protesters (Nigeria)		6			0	60	Nigeria	Delta	Warri South		Warri	5.516667	5.750000	1	Nigeria Guardian	Protests are held over the recent firing of Delta State Oil Producing Communities Development Commission (DESOPADEC) by the House of Assembly.	0
475	3779NIG           	61369	13 September 2012	13	9	2012	1	Violence against civilians	Unidentified Armed Group (Nigeria)		3	Civilians (Nigeria)		7	37	Nigeria	Kano	Nassaraw		Kano	12.000120	8.528800	1	Nigeria Sun	"Unidentified gunmen attacked the home of a member of the Federal House of Representatives (name withheld), killing a young boy in the process. "	1
475	3781NIG           	61393	14 September 2012	14	9	2012	1	Non-violent activity by a conflict actor	Police Forces of Nigeria (2010-)		1			0	10	Nigeria	Federal Capital Territory	Bwari		Abuja	9.080000	7.530000	1	Nigeria Guardian	"Police reinforce security around the city following waves of Islamic protests in the region, as well as in Jos. "	0
475	3782NIG           	61394	14 September 2012	14	9	2012	1	Riots/Protests	Protesters (Nigeria)		6	Police Forces of Nigeria (2007-2010)		1	16	Nigeria	Plateau	Jos North		Zololo Junction	9.916667	8.900000	1	Nigeria Guardian	"Following the end of Friday's Jumaat prayers, large groups of Muslims gather in Zololo Junction for an anti-American/Israeli protest, in the wake of violence in Libya and Egypt. In response, soldiers told the demonstrating youths to refrain and stop the demonstration and disperse. But the warning was not heeded, forcing the soldiers to shoot sporadically into the air to disperse them. Security forces added further security to the cities of Kano and Kaduna, anticipating further protests. "	0
